Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,blanketblend-3-pack-men-burrblue-moss-nuderose,BlanketBlend 3 Pack - BurrBlue/Moss/NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>31799796334657</variant></size><size instock=""true""><string>M</string><variant>31799796498497</variant></size><size instock=""true""><string>L</string><variant>31799796695105</variant></size><size instock=""true""><string>XL</string><variant>31799796858945</variant></size><size instock=""true""><string>XXL</string><variant>31799797022785</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, -tab1-blanketblend-size-guide, -tab2-blanketblend-fabric, basics, bestseller, blanketblend, bundle",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-3-pack-men?variant=31799796334657,,,,0,,deny,manual,289.00,354.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/3_Pack_1_545d1c1b-7daf-4943-9b52-48f4b529d09b.jpg?v=1589285536,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-3-pack-men-hazyblack-nuderose-oatmilk,BlanketBlend 3 Pack - HazyBlack/NudeRose/Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31799796367425</variant></size><size instock=""true""><string>M</string><variant>31799796531265</variant></size><size instock=""true""><string>L</string><variant>31799796727873</variant></size><size instock=""true""><string>XL</string><variant>31799796891713</variant></size><size instock=""true""><string>XXL</string><variant>31799797055553</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, -tab1-blanketblend-size-guide, -tab2-blanketblend-fabric, basics, bestseller, blanketblend, bundle",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-3-pack-men?variant=31799796367425,,,,0,,deny,manual,289.00,354.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/3_Pack_5_eb8f90d0-3ab1-4af0-8485-ecc5ab9b56f9.jpg?v=1589285515,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-3-pack-men-sapphire-moss-nuderose,BlanketBlend 3 Pack - Sapphire/Moss/NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31799796400193</variant></size><size instock=""false""><string>M</string><variant>31799796564033</variant></size><size instock=""true""><string>L</string><variant>31799796760641</variant></size><size instock=""true""><string>XL</string><variant>31799796924481</variant></size><size instock=""true""><string>XXL</string><variant>31799797088321</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, -tab1-blanketblend-size-guide, -tab2-blanketblend-fabric, basics, bestseller, blanketblend, bundle",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-3-pack-men?variant=31799796400193,,,,0,,deny,manual,289.00,354.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/3_Pack_2_ce7fc369-0d4b-4b6f-8c58-52e587831f27.jpg?v=1589285494,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-3-pack-men-hazyblack-moss-oatmilk,BlanketBlend 3 Pack - HazyBlack/Moss/Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31799796432961</variant></size><size instock=""true""><string>M</string><variant>31799796596801</variant></size><size instock=""true""><string>L</string><variant>31799796793409</variant></size><size instock=""false""><string>XL</string><variant>31799796957249</variant></size><size instock=""true""><string>XXL</string><variant>31799797121089</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, -tab1-blanketblend-size-guide, -tab2-blanketblend-fabric, basics, bestseller, blanketblend, bundle",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-3-pack-men?variant=31799796432961,,,,0,,deny,manual,289.00,354.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/3_Pack_3_d84107d0-305e-4059-9f47-7952183e7396.jpg?v=1589285474,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-3-pack-men-burrblue-sapphire-nuderose,BlanketBlend 3 Pack - BurrBlue/Sapphire/NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31799796465729</variant></size><size instock=""true""><string>M</string><variant>31799796662337</variant></size><size instock=""true""><string>L</string><variant>31799796826177</variant></size><size instock=""true""><string>XL</string><variant>31799796990017</variant></size><size instock=""false""><string>XXL</string><variant>31799797153857</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, -tab1-blanketblend-size-guide, -tab2-blanketblend-fabric, basics, bestseller, blanketblend, bundle",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-3-pack-men?variant=31799796465729,,,,0,,deny,manual,289.00,354.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/3_Pack_4_a41fbc6b-5ce6-4ec1-9b89-6e3d744e27aa.jpg?v=1589285371,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-bundle-men-nuderose-sapphire,BlanketBlend Bundle - NudeRose/Sapphire,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>31799949066305</variant></size><size instock=""true""><string>M</string><variant>31799949099073</variant></size><size instock=""true""><string>L</string><variant>31799949131841</variant></size><size instock=""true""><string>XL</string><variant>31799949164609</variant></size><size instock=""true""><string>XXL</string><variant>31799949197377</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, arcticwhite-bluesky, arcticwhite-hazyblack, basics, blanketblend, bundle, carmelswirl-nuderose, deal, hazyblack-moss, hazyblack-nuderose, hoodies, l, m, marble-bluesky, no-returns, nuderose, nuderose-oatmilk, package, pastelpebble-sapphire, s, sale, xl, xxl",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-bundle-men?variant=31799949066305,,,,0,,deny,manual,199.00,236.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/2_Pack_Bundel_9_bb1d3326-db35-49bb-bf05-dea68261a856.jpg?v=1589920364,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-bundle-men-nuderose-oatmilk,BlanketBlend Bundle - NudeRose/Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>31799947657281</variant></size><size instock=""true""><string>M</string><variant>31799947690049</variant></size><size instock=""true""><string>L</string><variant>31799947722817</variant></size><size instock=""true""><string>XL</string><variant>31799947755585</variant></size><size instock=""true""><string>XXL</string><variant>31799947788353</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, arcticwhite-bluesky, arcticwhite-hazyblack, basics, blanketblend, bundle, carmelswirl-nuderose, deal, hazyblack-moss, hazyblack-nuderose, hoodies, l, m, marble-bluesky, no-returns, nuderose, nuderose-oatmilk, package, pastelpebble-sapphire, s, sale, xl, xxl",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-bundle-men?variant=31799947657281,,,,0,,deny,manual,199.00,236.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/2_Pack_Bundel_3_ce8727b6-0148-4286-8c18-6e2fc8e96886.jpg?v=1589920364,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-bundle-men-hazyblack-moss,BlanketBlend Bundle - HazyBlack/Moss,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>31799947821121</variant></size><size instock=""true""><string>M</string><variant>31799947853889</variant></size><size instock=""true""><string>L</string><variant>31799947886657</variant></size><size instock=""true""><string>XL</string><variant>31799947919425</variant></size><size instock=""true""><string>XXL</string><variant>31799947952193</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, arcticwhite-bluesky, arcticwhite-hazyblack, basics, blanketblend, bundle, carmelswirl-nuderose, deal, hazyblack-moss, hazyblack-nuderose, hoodies, l, m, marble-bluesky, no-returns, nuderose, nuderose-oatmilk, package, pastelpebble-sapphire, s, sale, xl, xxl",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-bundle-men?variant=31799947821121,,,,0,,deny,manual,199.00,236.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/2_Pack_Bundel_1_e5c9b4ec-7819-4184-8cc9-aca5de2ccf55.jpg?v=1589920364,1,,FALSE,,,,,,,,,,,,,,,,,,,
,blanketblend-bundle-men-hazyblack-moss,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/2_Pack_Bundel_2_fda35817-9484-4aca-a40e-941ed25c349f.jpg?v=1589920364,2
,blanketblend-bundle-men-hazyblack-nuderose,BlanketBlend Bundle - HazyBlack/NudeRose,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our custom developed BlanketBlend fabric combines the comfort of cotton with the performance features of polyester finished off with a rare yarn amp ButterWash process to create a super soft durable hoodie for every occasion Super Soft Fluffy Outside Smooth Inside Hidden Accessories Pocket Breathable Warm BlanketBlend Fabric</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>31799947984961</variant></size><size instock=""true""><string>M</string><variant>31799948017729</variant></size><size instock=""true""><string>L</string><variant>31799948050497</variant></size><size instock=""true""><string>XL</string><variant>31799948083265</variant></size><size instock=""true""><string>XXL</string><variant>31799948116033</variant></size></sizes></sections>",Feat-men,men,"industry:Apparel, feat-clothing, blanketblend, arcticwhite-bluesky, arcticwhite-hazyblack, basics, blanketblend, bundle, carmelswirl-nuderose, deal, hazyblack-moss, hazyblack-nuderose, hoodies, l, m, marble-bluesky, no-returns, nuderose, nuderose-oatmilk, package, pastelpebble-sapphire, s, sale, xl, xxl",,Title,Default Title,Link,https://featsocks.com/products/blanketblend-bundle-men?variant=31799947984961,,,,0,,deny,manual,199.00,236.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/2_Pack_Bundel_4_514a185f-babf-4c14-b85d-107a002d9b43.jpg?v=1589920364,1,,FALSE,,,,,,,,,,,,,,,,,,,
